nominal;data;curs;cdx
1;28.06.2014;33,6306;Äמככאנ ÑØÀ
1;27.06.2014;33,7508;Äמככאנ ÑØÀ
1;26.06.2014;33,9070;Äמככאנ ÑØÀ
1;25.06.2014;33,9812;Äמככאנ ÑØÀ
1;24.06.2014;34,2797;Äמככאנ ÑØÀ
1;21.06.2014;34,4190;Äמככאנ ÑØÀ
1;20.06.2014;34,3025;Äמככאנ ÑØÀ
1;19.06.2014;34,8232;Äמככאנ ÑØÀ
1;18.06.2014;34,8095;Äמככאנ ÑØÀ
1;17.06.2014;34,5654;Äמככאנ ÑØÀ
1;12.06.2014;34,3227;Äמככאנ ÑØÀ
1;11.06.2014;34,3681;Äמככאנ ÑØÀ
1;10.06.2014;34,3303;Äמככאנ ÑØÀ
1;07.06.2014;34,6573;Äמככאנ ÑØÀ
1;06.06.2014;34,9043;Äמככאנ ÑØÀ
1;05.06.2014;35,1398;Äמככאנ ÑØÀ
1;04.06.2014;35,0115;Äמככאנ ÑØÀ
1;03.06.2014;34,8887;Äמככאנ ÑØÀ
